Lane,Date,Time,Scheduled volume,Slam volume
EWR4->BUF5,8/3/2018,04:00 EDT,1811.47554,1797.97247
EWR4->BUF5,8/3/2018,05:00 EDT,1811.14717,1797.78232
EWR4->BUF5,8/3/2018,06:00 EDT,238.798194,0.349836
EWR4->BUF5,8/3/2018,07:00 EDT,285.207127,10.700578
EWR4->BUF5,8/3/2018,08:00 EDT,423.099884,133.601011
EWR4->BUF5,8/3/2018,09:00 EDT,496.308436,204.948175
EWR4->BUF5,8/3/2018,10:00 EDT,582.597137,266.100582
EWR4->BUF5,8/3/2018,11:00 EDT,636.109158,282.518012
EWR4->BUF5,8/3/2018,12:00 EDT,697.187509,290.506269
EWR4->BUF5,8/3/2018,13:00 EDT,761.780618,311.60631
EWR4->BUF5,8/3/2018,14:00 EDT,839.166402,372.114932
EWR4->BUF5,8/3/2018,15:00 EDT,920.585227,473.959399
EWR4->BUF5,8/3/2018,16:00 EDT,1036.3771,626.7802
EWR4->BUF5,8/3/2018,17:00 EDT,1141.19454,777.146187
EWR4->BUF5,8/3/2018,18:00 EDT,1218.38633,827.39162
EWR4->BUF5,8/3/2018,19:00 EDT,1325.49044,968.013491
EWR4->BUF5,8/3/2018,20:00 EDT,1456.27311,1194.09516
EWR4->BUF5,8/3/2018,21:00 EDT,1569.22896,1345.0409
EWR4->BUF5,8/3/2018,22:00 EDT,1693.99622,1509.39582
EWR4->BUF5,8/3/2018,23:00 EDT,1758.45804,1622.85867
EWR4->BUF5,8/4/2018,00:00 EDT,1770.10055,1699.88111
EWR4->BUF5,8/4/2018,01:00 EDT,1780.90674,1762.74456
EWR4->BUF5,8/4/2018,02:00 EDT,1781.39663,1770.08213
EWR4->BUF5,8/4/2018,03:00 EDT,1780.84917,1774.71441
EWR4->BUF5,8/4/2018,04:00 EDT,1780.75579,1774.82129
EWR4->BUF5,8/4/2018,05:00 EDT,1780.67791,1774.74342
EWR4->BUF5,8/4/2018,06:00 EDT,655.860315,0.633249
EWR4->BUF5,8/4/2018,07:00 EDT,708.941633,9.778475
EWR4->BUF5,8/4/2018,08:00 EDT,787.980812,91.694106
EWR4->BUF5,8/4/2018,09:00 EDT,843.857408,159.320411
EWR4->BUF5,8/4/2018,10:00 EDT,842.392767,218.099135
EWR4->BUF5,8/4/2018,11:00 EDT,869.711836,252.671114
EWR4->BUF5,8/4/2018,12:00 EDT,809.139103,252.873888
EWR4->BUF5,8/4/2018,13:00 EDT,839.092734,254.69531
EWR4->BUF5,8/4/2018,14:00 EDT,897.728639,269.905549
EWR4->BUF5,8/4/2018,15:00 EDT,968.801358,326.531024
EWR4->BUF5,8/4/2018,16:00 EDT,1061.00822,435.009596
EWR4->BUF5,8/4/2018,17:00 EDT,1160.04513,537.017457
EWR4->BUF5,8/4/2018,18:00 EDT,1236.11455,581.978726
EWR4->BUF5,8/4/2018,19:00 EDT,1332.68591,707.740896
EWR4->BUF5,8/4/2018,20:00 EDT,1467.53287,903.518356
EWR4->BUF5,8/4/2018,21:00 EDT,1569.02745,1041.40377
EWR4->BUF5,8/4/2018,22:00 EDT,1674.86875,1261.48816
EWR4->BUF5,8/4/2018,23:00 EDT,1760.64004,1464.40348
EWR4->BUF5,8/5/2018,00:00 EDT,1762.28876,1561.39653
EWR4->BUF5,8/5/2018,01:00 EDT,1778.10908,1712.25791
EWR4->BUF5,8/5/2018,02:00 EDT,1786.06973,1759.72956
EWR4->BUF5,8/5/2018,03:00 EDT,1786.93418,1771.39778
EWR4->BUF5,8/5/2018,04:00 EDT,1786.68871,1771.76182
EWR4->BUF5,8/5/2018,05:00 EDT,1786.36976,1771.62739
EWR4->BUF5,8/5/2018,06:00 EDT,436.768581,0.05101
EWR4->BUF5,8/5/2018,07:00 EDT,460.780739,28.507852
EWR4->BUF5,8/5/2018,08:00 EDT,498.256899,113.213158
EWR4->BUF5,8/5/2018,09:00 EDT,545.563242,128.655983
EWR4->BUF5,8/5/2018,10:00 EDT,606.049113,143.605427
EWR4->BUF5,8/5/2018,11:00 EDT,680.541388,184.847381
EWR4->BUF5,8/5/2018,12:00 EDT,748.605679,217.756537
EWR4->BUF5,8/5/2018,13:00 EDT,819.152863,275.31966
EWR4->BUF5,8/5/2018,14:00 EDT,892.535132,339.088973
EWR4->BUF5,8/5/2018,15:00 EDT,976.340446,432.35985
EWR4->BUF5,8/5/2018,16:00 EDT,1082.43862,516.497032
EWR4->BUF5,8/5/2018,17:00 EDT,1150.96139,639.830365
EWR4->BUF5,8/5/2018,18:00 EDT,1191.37194,693.719549
EWR4->BUF5,8/5/2018,19:00 EDT,1266.45278,840.973809
EWR4->BUF5,8/5/2018,20:00 EDT,1400.04374,956.033909
EWR4->BUF5,8/5/2018,21:00 EDT,1554.87825,1062.64425
EWR4->BUF5,8/5/2018,22:00 EDT,1701.24304,1229.31115
EWR4->BUF5,8/5/2018,23:00 EDT,1748.96686,1401.14239
EWR4->BUF5,8/6/2018,00:00 EDT,1753.01462,1496.22018
EWR4->BUF5,8/6/2018,01:00 EDT,1782.28266,1670.6952
EWR4->BUF5,8/6/2018,02:00 EDT,1795.63651,1756.90562
EWR4->BUF5,8/6/2018,03:00 EDT,1797.20715,1776.57353
EWR4->BUF5,8/6/2018,04:00 EDT,1797.20715,1779.54957
EWR4->BUF5,8/6/2018,05:00 EDT,1794.12255,1779.54957
EWR4->BUF5,8/6/2018,06:00 EDT,537.504559,0.202774
EWR4->BUF5,8/6/2018,07:00 EDT,556.758021,2.444903
EWR4->BUF5,8/6/2018,08:00 EDT,621.176388,29.893106
EWR4->BUF5,8/6/2018,09:00 EDT,663.853014,33.717763
EWR4->BUF5,8/6/2018,10:00 EDT,732.976619,39.219905
EWR4->BUF5,8/6/2018,11:00 EDT,800.495981,45.252027
EWR4->BUF5,8/6/2018,12:00 EDT,867.974846,51.158885
EWR4->BUF5,8/6/2018,13:00 EDT,954.32584,75.037224
EWR4->BUF5,8/6/2018,14:00 EDT,1079.56712,90.763078
EWR4->BUF5,8/6/2018,15:00 EDT,1115.5721,109.863356
EWR4->BUF5,8/6/2018,16:00 EDT,1198.34217,130.800645
EWR4->BUF5,8/6/2018,17:00 EDT,1250.98803,212.604685
EWR4->BUF5,8/6/2018,18:00 EDT,1372.24122,266.450529
EWR4->BUF5,8/6/2018,19:00 EDT,1518.95953,407.292542
EWR4->BUF5,8/6/2018,20:00 EDT,1678.96382,528.740196
EWR4->BUF5,8/6/2018,21:00 EDT,1743.9297,620.490856
EWR4->BUF5,8/6/2018,22:00 EDT,1763.65733,812.126392
EWR4->BUF5,8/6/2018,23:00 EDT,1783.64998,1001.53291
EWR4->BUF5,8/7/2018,00:00 EDT,1784.1172,1186.27314
EWR4->BUF5,8/7/2018,01:00 EDT,1791.08304,1525.75823
EWR4->BUF5,8/7/2018,02:00 EDT,1804.49111,1713.54049
EWR4->BUF5,8/7/2018,03:00 EDT,1805.30431,1758.4339
EWR4->BUF5,8/7/2018,04:00 EDT,1796.90115,1768.26903
EWR4->BUF5,8/7/2018,05:00 EDT,1787.25388,1768.26903
EWR4->BUF5,8/7/2018,06:00 EDT,555.215449,0.779857
EWR4->BUF5,8/7/2018,07:00 EDT,602.356431,1.596329
EWR4->BUF5,8/7/2018,08:00 EDT,648.800515,3.476195
EWR4->BUF5,8/7/2018,09:00 EDT,704.498605,4.537458
EWR4->BUF5,8/7/2018,10:00 EDT,760.210858,13.236541
EWR4->BUF5,8/7/2018,11:00 EDT,803.78073,16.740282
EWR4->BUF5,8/7/2018,12:00 EDT,856.027132,17.49843
EWR4->BUF5,8/7/2018,13:00 EDT,898.556227,37.425677
EWR4->BUF5,8/7/2018,14:00 EDT,927.612616,63.434274
EWR4->BUF5,8/7/2018,15:00 EDT,1057.80824,65.303205
EWR4->BUF5,8/7/2018,16:00 EDT,1161.33499,73.066125
EWR4->BUF5,8/7/2018,17:00 EDT,1222.05653,118.914773
EWR4->BUF5,8/7/2018,18:00 EDT,1319.37579,183.73186
EWR4->BUF5,8/7/2018,19:00 EDT,1453.21223,365.86989
EWR4->BUF5,8/7/2018,20:00 EDT,1534.75309,545.288591
EWR4->BUF5,8/7/2018,21:00 EDT,1713.30066,693.64449
EWR4->BUF5,8/7/2018,22:00 EDT,1724.18249,841.910783
EWR4->BUF5,8/7/2018,23:00 EDT,1743.00157,952.934957
EWR4->BUF5,8/8/2018,00:00 EDT,1750.22128,1132.89572
EWR4->BUF5,8/8/2018,01:00 EDT,1764.59359,1394.59455
EWR4->BUF5,8/8/2018,02:00 EDT,1777.21143,1600.63482
EWR4->BUF5,8/8/2018,03:00 EDT,1777.74554,1713.68803
EWR4->BUF5,8/8/2018,04:00 EDT,1774.53347,1755.18342
EWR4->BUF5,8/8/2018,05:00 EDT,1760.27389,1754.40014
EWR4->BUF5,8/8/2018,06:00 EDT,769.902154,0
EWR4->BUF5,8/8/2018,07:00 EDT,794.578673,0
EWR4->BUF5,8/8/2018,08:00 EDT,880.56694,2.306662
EWR4->BUF5,8/8/2018,09:00 EDT,968.115196,5.554972
EWR4->BUF5,8/8/2018,10:00 EDT,1052.00657,20.448729
EWR4->BUF5,8/8/2018,11:00 EDT,1105.77933,26.934862
EWR4->BUF5,8/8/2018,12:00 EDT,1181.28409,31.089367
EWR4->BUF5,8/8/2018,13:00 EDT,1263.85101,45.182583
EWR4->BUF5,8/8/2018,14:00 EDT,1367.37417,69.742739
EWR4->BUF5,8/8/2018,15:00 EDT,1455.8512,131.10394
EWR4->BUF5,8/8/2018,16:00 EDT,1588.3931,198.030715
EWR4->BUF5,8/8/2018,17:00 EDT,1717.45472,326.741273
EWR4->BUF5,8/8/2018,18:00 EDT,1795.19522,423.412948
EWR4->BUF5,8/8/2018,19:00 EDT,1913.15081,614.19575
EWR4->BUF5,8/8/2018,20:00 EDT,2025.98228,745.640197
EWR4->BUF5,8/8/2018,21:00 EDT,2157.58226,863.889435
EWR4->BUF5,8/8/2018,22:00 EDT,2340.28858,1153.68075
EWR4->BUF5,8/8/2018,23:00 EDT,2495.89892,1512.8175
EWR4->BUF5,8/9/2018,00:00 EDT,2542.65615,1767.36568
EWR4->BUF5,8/9/2018,01:00 EDT,2528.39807,2159.64767
EWR4->BUF5,8/9/2018,02:00 EDT,2560.56473,2397.99388
EWR4->BUF5,8/9/2018,03:00 EDT,2631.89518,2559.63036
EWR4->BUF5,8/9/2018,04:00 EDT,2706.81668,2644.35006
EWR4->BUF5,8/9/2018,05:00 EDT,2706.81668,2644.35006
EWR4->BUF5,8/9/2018,06:00 EDT,284.430715,10.529746
EWR4->BUF5,8/9/2018,07:00 EDT,323.590037,28.288724
EWR4->BUF5,8/9/2018,08:00 EDT,374.966259,43.829461
EWR4->BUF5,8/9/2018,09:00 EDT,441.352425,55.49995
EWR4->BUF5,8/9/2018,10:00 EDT,495.933629,64.907904
EWR4->BUF5,8/9/2018,11:00 EDT,565.169045,77.156942
EWR4->BUF5,8/9/2018,12:00 EDT,624.650219,78.888548
EWR4->BUF5,8/9/2018,13:00 EDT,702.207059,87.193719
EWR4->BUF5,8/9/2018,14:00 EDT,781.226253,109.527602
EWR4->BUF5,8/9/2018,15:00 EDT,860.145585,137.459655
EWR4->BUF5,8/9/2018,16:00 EDT,955.533278,183.130831
EWR4->BUF5,8/9/2018,17:00 EDT,1036.07178,273.949818
EWR4->BUF5,8/9/2018,18:00 EDT,1108.3058,345.090008
EWR4->BUF5,8/9/2018,19:00 EDT,1208.86108,521.923866
EWR4->BUF5,8/9/2018,20:00 EDT,1365.85722,666.93879
EWR4->BUF5,8/9/2018,21:00 EDT,1512.40022,809.968795
EWR4->BUF5,8/9/2018,22:00 EDT,1664.15427,1052.82923
EWR4->BUF5,8/9/2018,23:00 EDT,1720.59951,1304.70356
EWR4->BUF5,8/10/2018,00:00 EDT,1721.68002,1432.06335
EWR4->BUF5,8/10/2018,01:00 EDT,1739.33499,1616.30969
EWR4->BUF5,8/10/2018,02:00 EDT,1763.72064,1709.01202
EWR4->BUF5,8/10/2018,03:00 EDT,1767.02209,1724.16279
EWR4->BUF5,8/10/2018,04:00 EDT,1766.02395,1727.10654
EWR4->BUF5,8/10/2018,05:00 EDT,1765.80298,1727.0058
EWR4->BUF5,8/10/2018,06:00 EDT,244.134337,0.067406
EWR4->BUF5,8/10/2018,07:00 EDT,291.563031,16.070047
EWR4->BUF5,8/10/2018,08:00 EDT,386.178962,93.865859
EWR4->BUF5,8/10/2018,09:00 EDT,455.467902,152.836848
EWR4->BUF5,8/10/2018,10:00 EDT,518.062295,200.373141
EWR4->BUF5,8/10/2018,11:00 EDT,593.158474,243.334041
EWR4->BUF5,8/10/2018,12:00 EDT,636.569552,257.039501
EWR4->BUF5,8/10/2018,13:00 EDT,707.356473,278.833327
EWR4->BUF5,8/10/2018,14:00 EDT,787.005409,328.234811
EWR4->BUF5,8/10/2018,15:00 EDT,857.100756,401.146495
EWR4->BUF5,8/10/2018,16:00 EDT,930.075734,509.465157
EWR4->BUF5,8/10/2018,17:00 EDT,1013.82794,620.969527
EWR4->BUF5,8/10/2018,18:00 EDT,1102.94697,684.717854
EWR4->BUF5,8/10/2018,19:00 EDT,1202.34222,822.142677
EWR4->BUF5,8/10/2018,20:00 EDT,1333.88373,1037.5175
EWR4->BUF5,8/10/2018,21:00 EDT,1440.05268,1176.52003
EWR4->BUF5,8/10/2018,22:00 EDT,1590.17171,1378.29492
EWR4->BUF5,8/10/2018,23:00 EDT,1711.51927,1529.72178
EWR4->BUF5,8/11/2018,00:00 EDT,1733.51072,1601.73299
EWR4->BUF5,8/11/2018,01:00 EDT,1753.89022,1702.0408
EWR4->BUF5,8/11/2018,02:00 EDT,1756.18367,1716.92927
EWR4->BUF5,8/11/2018,03:00 EDT,1756.18313,1722.2625
EWR4->BUF5,8/11/2018,04:00 EDT,1755.9044,1722.2625
EWR4->BUF5,8/11/2018,05:00 EDT,1755.89035,1722.2625
EWR4->BUF5,8/11/2018,06:00 EDT,640.2122,0
EWR4->BUF5,8/11/2018,07:00 EDT,658.086334,7.807604
EWR4->BUF5,8/11/2018,08:00 EDT,747.610023,144.762091
EWR4->BUF5,8/11/2018,09:00 EDT,885.033452,224.040166
EWR4->BUF5,8/11/2018,10:00 EDT,1008.89983,364.24007
EWR4->BUF5,8/11/2018,11:00 EDT,1123.92689,419.557299
EWR4->BUF5,8/11/2018,12:00 EDT,1224.38817,442.672999
EWR4->BUF5,8/11/2018,13:00 EDT,1360.56864,511.216335
EWR4->BUF5,8/11/2018,14:00 EDT,1470.9168,608.643298
EWR4->BUF5,8/11/2018,15:00 EDT,1557.46448,672.06164
EWR4->BUF5,8/11/2018,16:00 EDT,1650.48845,784.256374
EWR4->BUF5,8/11/2018,17:00 EDT,1703.57449,885.821592
EWR4->BUF5,8/11/2018,18:00 EDT,1713.69408,929.219921
EWR4->BUF5,8/11/2018,19:00 EDT,1717.74824,1036.56362
EWR4->BUF5,8/11/2018,20:00 EDT,1721.94815,1159.87444
EWR4->BUF5,8/11/2018,21:00 EDT,1724.93398,1263.84088
EWR4->BUF5,8/11/2018,22:00 EDT,1727.95017,1394.09297
EWR4->BUF5,8/11/2018,23:00 EDT,1741.6262,1494.03379
EWR4->BUF5,8/12/2018,00:00 EDT,1750.51614,1541.2435
EWR4->BUF5,8/12/2018,01:00 EDT,1749.22279,1585.44143
EWR4->BUF5,8/12/2018,02:00 EDT,1750.3876,1598.82636
EWR4->BUF5,8/12/2018,03:00 EDT,1750.30419,1599.93546
EWR4->BUF5,8/12/2018,04:00 EDT,1750.60829,1601.3589
EWR4->BUF5,8/12/2018,05:00 EDT,1750.12128,1601.3589
EWR4->BUF5,8/12/2018,06:00 EDT,684.252677,0
EWR4->BUF5,8/12/2018,07:00 EDT,714.038951,14.814313
EWR4->BUF5,8/12/2018,08:00 EDT,770.125209,111.734036
EWR4->BUF5,8/12/2018,09:00 EDT,805.797117,120.113363
EWR4->BUF5,8/12/2018,10:00 EDT,866.559722,136.549846
EWR4->BUF5,8/12/2018,11:00 EDT,903.100501,150.580998
EWR4->BUF5,8/12/2018,12:00 EDT,950.524239,166.807354
EWR4->BUF5,8/12/2018,13:00 EDT,962.344707,251.159317
EWR4->BUF5,8/12/2018,14:00 EDT,1059.0634,296.9108
EWR4->BUF5,8/12/2018,15:00 EDT,1186.91368,375.913921
EWR4->BUF5,8/12/2018,16:00 EDT,1276.67857,489.031646
EWR4->BUF5,8/12/2018,17:00 EDT,1300.83316,569.178887
EWR4->BUF5,8/12/2018,18:00 EDT,1394.84686,595.415579
EWR4->BUF5,8/12/2018,19:00 EDT,1525.22683,684.884198
EWR4->BUF5,8/12/2018,20:00 EDT,1700.12575,726.118817
EWR4->BUF5,8/12/2018,21:00 EDT,1717.3983,782.572491
EWR4->BUF5,8/12/2018,22:00 EDT,1752.50506,854.413627
EWR4->BUF5,8/12/2018,23:00 EDT,1758.70423,908.145705
EWR4->BUF5,8/13/2018,00:00 EDT,1759.04119,1015.07893
EWR4->BUF5,8/13/2018,01:00 EDT,1755.343,1170.80398
EWR4->BUF5,8/13/2018,02:00 EDT,1780.8025,1488.78394
EWR4->BUF5,8/13/2018,03:00 EDT,1785.52046,1600.15164
EWR4->BUF5,8/13/2018,04:00 EDT,1785.37828,1628.58001
EWR4->BUF5,8/13/2018,05:00 EDT,1779.41724,1628.33475
EWR4->BUF5,8/13/2018,06:00 EDT,686.46938,0.1158
EWR4->BUF5,8/13/2018,07:00 EDT,716.257072,3.480802
EWR4->BUF5,8/13/2018,08:00 EDT,758.739571,4.86834
EWR4->BUF5,8/13/2018,09:00 EDT,819.086801,5.393451
EWR4->BUF5,8/13/2018,10:00 EDT,908.205921,6.771234
EWR4->BUF5,8/13/2018,11:00 EDT,997.216916,10.536043
EWR4->BUF5,8/13/2018,12:00 EDT,1095.10583,15.435233
EWR4->BUF5,8/13/2018,13:00 EDT,1144.51222,31.639494
EWR4->BUF5,8/13/2018,14:00 EDT,1190.60717,52.045379
EWR4->BUF5,8/13/2018,15:00 EDT,1193.15451,56.167408
EWR4->BUF5,8/13/2018,16:00 EDT,1286.45919,61.158355
EWR4->BUF5,8/13/2018,17:00 EDT,1367.38514,64.010009
EWR4->BUF5,8/13/2018,18:00 EDT,1514.12052,64.231246
EWR4->BUF5,8/13/2018,19:00 EDT,1589.42545,70.14814
EWR4->BUF5,8/13/2018,20:00 EDT,1712.10449,77.921589
EWR4->BUF5,8/13/2018,21:00 EDT,1715.61104,108.737448
EWR4->BUF5,8/13/2018,22:00 EDT,1750.31107,108.737448
EWR4->BUF5,8/13/2018,23:00 EDT,1755.36239,108.737448
EWR4->BUF5,8/14/2018,00:00 EDT,1755.53319,204.796485
EWR4->BUF5,8/14/2018,01:00 EDT,1756.83645,371.581455
EWR4->BUF5,8/14/2018,02:00 EDT,1774.33867,1158.32617
EWR4->BUF5,8/14/2018,03:00 EDT,1774.80234,1550.13644
EWR4->BUF5,8/14/2018,04:00 EDT,1772.57634,1610.32918
EWR4->BUF5,8/14/2018,05:00 EDT,1768.33071,1609.96348
EWR4->BUF5,8/14/2018,06:00 EDT,601.885054,5.147051
EWR4->BUF5,8/14/2018,07:00 EDT,626.292091,8.789494
EWR4->BUF5,8/14/2018,08:00 EDT,697.310975,16.261451
EWR4->BUF5,8/14/2018,09:00 EDT,746.859747,19.47385
EWR4->BUF5,8/14/2018,10:00 EDT,786.787189,23.928939
EWR4->BUF5,8/14/2018,11:00 EDT,824.847875,34.236069
EWR4->BUF5,8/14/2018,12:00 EDT,892.511345,37.498076
EWR4->BUF5,8/14/2018,13:00 EDT,1017.57499,55.500705
EWR4->BUF5,8/14/2018,14:00 EDT,1099.27968,69.67346
EWR4->BUF5,8/14/2018,15:00 EDT,1136.46043,75.052375
EWR4->BUF5,8/14/2018,16:00 EDT,1157.57389,94.804726
EWR4->BUF5,8/14/2018,17:00 EDT,1283.85191,123.009201
EWR4->BUF5,8/14/2018,18:00 EDT,1436.57891,133.855463
EWR4->BUF5,8/14/2018,19:00 EDT,1586.03629,213.224981
EWR4->BUF5,8/14/2018,20:00 EDT,1709.81806,375.011022
EWR4->BUF5,8/14/2018,21:00 EDT,1706.57487,539.334377
EWR4->BUF5,8/14/2018,22:00 EDT,1745.99865,907.80121
EWR4->BUF5,8/14/2018,23:00 EDT,1762.26313,1185.71082
EWR4->BUF5,8/15/2018,00:00 EDT,1763.94161,1313.88925
EWR4->BUF5,8/15/2018,01:00 EDT,1741.00368,1501.11195
EWR4->BUF5,8/15/2018,02:00 EDT,1755.75547,1659.63058
EWR4->BUF5,8/15/2018,03:00 EDT,1755.97218,1695.64443
EWR4->BUF5,8/15/2018,04:00 EDT,1755.79898,1697.18902
EWR4->BUF5,8/15/2018,05:00 EDT,1753.86224,1697.13161
EWR4->BUF5,8/15/2018,06:00 EDT,912.40861,16.544358
EWR4->BUF5,8/15/2018,07:00 EDT,962.307158,28.628802
EWR4->BUF5,8/15/2018,08:00 EDT,1009.92744,33.768715
EWR4->BUF5,8/15/2018,09:00 EDT,1069.77377,40.65305
EWR4->BUF5,8/15/2018,10:00 EDT,1126.65434,48.567631
EWR4->BUF5,8/15/2018,11:00 EDT,1173.12769,62.785705
EWR4->BUF5,8/15/2018,12:00 EDT,1265.095,85.31001
EWR4->BUF5,8/15/2018,13:00 EDT,1311.64001,130.523558
EWR4->BUF5,8/15/2018,14:00 EDT,1385.50452,150.319137
EWR4->BUF5,8/15/2018,15:00 EDT,1468.79329,181.752603
EWR4->BUF5,8/15/2018,16:00 EDT,1543.3561,262.188775
EWR4->BUF5,8/15/2018,17:00 EDT,1575.83138,413.084266
EWR4->BUF5,8/15/2018,18:00 EDT,1672.40666,482.010324
EWR4->BUF5,8/15/2018,19:00 EDT,1713.48388,631.342476
EWR4->BUF5,8/15/2018,20:00 EDT,1710.26522,803.33007
EWR4->BWI5,7/16/2018,22:00 EDT,5025.96871,793.17787
EWR4->BWI5,7/16/2018,23:00 EDT,5035.59134,914.849494
EWR4->BWI5,7/17/2018,00:00 EDT,4875.09603,981.168044
EWR4->BWI5,7/17/2018,01:00 EDT,4779.60267,1140.18098
EWR4->BWI5,7/17/2018,02:00 EDT,5151.76996,1398.72247
EWR4->BWI5,7/17/2018,03:00 EDT,5216.28805,1599.96026
EWR4->BWI5,7/17/2018,04:00 EDT,5360.39698,1994.26948
EWR4->BWI5,7/17/2018,05:00 EDT,5483.73744,2371.71486
EWR4->BWI5,7/17/2018,06:00 EDT,5612.26391,2565.40574
EWR4->BWI5,7/17/2018,07:00 EDT,5595.38022,2998.4055
EWR4->BWI5,7/17/2018,08:00 EDT,5580.60456,3607.11358
EWR4->BWI5,7/17/2018,09:00 EDT,5569.22751,4168.08845
EWR4->BWI5,7/17/2018,10:00 EDT,5614.79073,5036.67673
EWR4->BWI5,7/17/2018,11:00 EDT,5615.15122,5547.71565
EWR4->BWI5,7/17/2018,12:00 EDT,5613.95068,5565.89181
EWR4->BWI5,7/17/2018,13:00 EDT,5622.0726,5603.02605
EWR4->BWI5,7/17/2018,14:00 EDT,5651.96735,5637.51415
EWR4->BWI5,7/17/2018,15:00 EDT,7453.05836,5641.3781
EWR4->BWI5,7/17/2018,16:00 EDT,7457.13218,252.115101
EWR4->BWI5,7/17/2018,17:00 EDT,7478.8757,432.861314
EWR4->BWI5,7/17/2018,18:00 EDT,7464.79385,462.355669
EWR4->BWI5,7/17/2018,19:00 EDT,7478.55982,537.50314
EWR4->BWI5,7/17/2018,20:00 EDT,7437.36251,605.240628
EWR4->BWI5,7/17/2018,21:00 EDT,7489.77172,712.119724
EWR4->BWI5,7/17/2018,22:00 EDT,7488.7875,901.372268
EWR4->BWI5,7/17/2018,23:00 EDT,7499.25829,1272.83902
EWR4->BWI5,7/18/2018,00:00 EDT,7532.96443,1470.16769
EWR4->BWI5,7/18/2018,01:00 EDT,7497.65737,1747.13223
EWR4->BWI5,7/18/2018,02:00 EDT,7541.33223,2157.35938
EWR4->BWI5,7/18/2018,03:00 EDT,7550.1156,2514.22319
EWR4->BWI5,7/18/2018,04:00 EDT,7502.06891,3006.69369
EWR4->BWI5,7/18/2018,05:00 EDT,7501.61942,3421.46717
EWR4->BWI5,7/18/2018,06:00 EDT,7519.25271,3563.99588
EWR4->BWI5,7/18/2018,07:00 EDT,7514.48471,3956.39929
EWR4->BWI5,7/18/2018,08:00 EDT,7494.24691,4773.64693
EWR4->BWI5,7/18/2018,09:00 EDT,7482.81396,5668.46416
EWR4->BWI5,7/18/2018,10:00 EDT,7484.64244,6531.69777
EWR4->BWI5,7/18/2018,11:00 EDT,7488.84081,7199.99613
EWR4->BWI5,7/18/2018,12:00 EDT,7486.48503,7291.72937
EWR4->BWI5,7/18/2018,13:00 EDT,7488.10246,7455.89138
EWR4->BWI5,7/18/2018,14:00 EDT,7524.01117,7509.53617
EWR4->BWI5,7/18/2018,15:00 EDT,7527.69797,7513.32759
EWR4->BWI5,7/18/2018,16:00 EDT,7479.15259,148.997045
EWR4->BWI5,7/18/2018,17:00 EDT,7486.4272,269.70817
EWR4->BWI5,7/18/2018,18:00 EDT,7499.53414,289.335567
EWR4->BWI5,7/18/2018,19:00 EDT,7491.30491,444.291028
EWR4->BWI5,7/18/2018,20:00 EDT,7473.77991,757.197988
EWR4->BWI5,7/18/2018,21:00 EDT,7463.48841,863.708399
EWR4->BWI5,7/18/2018,22:00 EDT,7436.76025,968.324951
EWR4->BWI5,7/18/2018,23:00 EDT,7416.97363,1013.57839
EWR4->BWI5,7/19/2018,00:00 EDT,7435.10231,1040.67809
EWR4->BWI5,7/19/2018,01:00 EDT,7417.93705,1071.45275
EWR4->BWI5,7/19/2018,02:00 EDT,7418.03455,1112.63587
EWR4->BWI5,7/19/2018,03:00 EDT,7442.40485,1196.73029
EWR4->BWI5,7/19/2018,04:00 EDT,7423.99807,1561.16024
EWR4->BWI5,7/19/2018,05:00 EDT,7340.78888,2082.6215
EWR4->BWI5,7/19/2018,06:00 EDT,7240.34231,2323.19797
EWR4->BWI5,7/19/2018,07:00 EDT,7217.20465,3153.91576
EWR4->BWI5,7/19/2018,08:00 EDT,7145.96273,3774.57987
EWR4->BWI5,7/19/2018,09:00 EDT,7121.51934,4228.82964
EWR4->BWI5,7/19/2018,10:00 EDT,7096.17117,5441.67762
EWR4->BWI5,7/19/2018,11:00 EDT,7084.03817,6689.23955
EWR4->BWI5,7/19/2018,12:00 EDT,7082.23604,6852.05497
EWR4->BWI5,7/19/2018,13:00 EDT,7082.78948,7019.13854
EWR4->BWI5,7/19/2018,14:00 EDT,7079.03599,7046.49287
EWR4->BWI5,7/19/2018,15:00 EDT,7075.93132,7046.61422
EWR4->BWI5,7/19/2018,16:00 EDT,2400.49326,120.889754
EWR4->BWI5,7/19/2018,17:00 EDT,2613.84056,340.23902
EWR4->BWI5,7/19/2018,18:00 EDT,2752.6459,419.980679
EWR4->BWI5,7/19/2018,19:00 EDT,2950.14131,488.441179
EWR4->BWI5,7/19/2018,20:00 EDT,3123.36666,549.496906
EWR4->BWI5,7/19/2018,21:00 EDT,3274.21483,578.612363
EWR4->BWI5,7/19/2018,22:00 EDT,3513.8253,678.609546
EWR4->BWI5,7/19/2018,23:00 EDT,3715.63806,804.880317
EWR4->BWI5,7/20/2018,00:00 EDT,3749.82309,866.050951
EWR4->BWI5,7/20/2018,01:00 EDT,3764.32966,1080.47941
EWR4->BWI5,7/20/2018,02:00 EDT,3795.04405,1339.26838
EWR4->BWI5,7/20/2018,03:00 EDT,3830.99756,1562.75368
EWR4->BWI5,7/20/2018,04:00 EDT,3844.05775,2006.88527
EWR4->BWI5,7/20/2018,05:00 EDT,3847.89609,2017.99654
EWR4->BWI5,7/20/2018,06:00 EDT,3904.45519,2190.39773
EWR4->BWI5,7/20/2018,07:00 EDT,3957.90426,2636.58741
